eid source target dir capacity speed_kmh highway cost_time_m dist_km
8300 8050 8060 1 950 32.1868 tertiary 0.159439504229 0.0657929158296
8301 8060 8071 1 950 32.1868 tertiary 0.304238209763 0.125544287308
8302 8071 12111 1 950 32.1868 tertiary 0.175965891721 0.0726125508159
8303 14853 14865 1 1900 48.2802 trunk_link 0.995562980722 0.616230510537
8304 14865 14867 1 1900 48.2802 trunk_link 0.116739382198 0.0722589835948
8305 14867 23286 1 1900 48.2802 trunk_link 0.0198135574 0.0122641347947
8306 23286 10792 1 1900 48.2802 trunk_link 0.139936120103 0.0866172290485
8307 10792 14872 1 1900 48.2802 trunk_link 0.737289192142 0.45636499557
8308 2202 1141 1 950 32.1868 tertiary 0.6180708609 0.255047733149
8309 1141 2207 1 950 32.1868 tertiary 0.25435961995 0.104961823275
8310 2207 5362 1 950 32.1868 tertiary 0.118133090585 0.0487477712828
8311 5362 1131 1 950 32.1868 tertiary 0.0831958179308 0.0343308609304
8312 1132 1139 1 950 32.1868 tertiary 0.0830062301525 0.0342526272907
8313 1139 1123 1 950 32.1868 tertiary 0.250100383706 0.103204243978
8314 1123 1140 1 950 32.1868 tertiary 0.122302501893 0.0504682842044
8315 1140 10172 1 950 32.1868 tertiary 0.239756162995 0.0989356880395
8316 10172 1133 1 950 32.1868 tertiary 0.37851422946 0.156194382061
8317 1134 2197 1 950 32.1868 tertiary 0.222380793155 0.0917657193989
8318 2197 2203 1 950 32.1868 tertiary 0.331461789251 0.136778132286
8319 2203 1156 1 950 32.1868 tertiary 0.187614325183 0.0774192918178
8320 1156 1143 1 950 32.1868 tertiary 0.117318790248 0.0484117492047
8321 1143 5398 1 950 32.1868 tertiary 0.521056804673 0.21501475847
8322 5398 1147 1 950 32.1868 tertiary 0.0972400351537 0.0401262251729
8323 1147 1151 1 950 32.1868 tertiary 0.0974864120643 0.0402278929209
8324 1151 1165 1 950 32.1868 tertiary 0.358876667613 0.148090916989
8325 1165 5357 1 950 32.1868 tertiary 0.202876690205 0.0837173263114
8326 1136 1146 1 950 32.1868 tertiary 0.658542467004 0.271748393295
8327 1146 1130 1 950 32.1868 tertiary 0.197125423653 0.0813440587954
8328 1130 1132 1 950 32.1868 tertiary 0.19031819947 0.0785350490088
8329 1132 1131 1 950 32.1868 tertiary 0.0348595270394 0.0143848285245
8330 1131 1142 1 950 32.1868 tertiary 0.197819997974 0.0816306757795
8331 1142 1137 1 950 32.1868 tertiary 0.857599549832 0.353889553725
8332 5362 1139 0 950 32.1868 tertiary_link 0.034624478265 0.0142878353464
8333 1139 5362 0 950 32.1868 tertiary_link 0.034624478265 0.0142878353464
8334 24710 24692 1 950 32.1868 tertiary 0.158435361381 0.0653785549962
8335 24692 24704 1 950 32.1868 tertiary 0.185250069208 0.0764436785589
8336 24704 24697 1 950 32.1868 tertiary 0.176859645084 0.0729813592869
8337 24697 24706 1 950 32.1868 tertiary 0.158869538212 0.0655577186219
8338 24706 24713 1 950 32.1868 tertiary 0.535275823056 0.220882254635
8339 24713 2114 1 950 32.1868 tertiary 0.0391109642937 0.0161391895581
8340 2114 24719 1 950 32.1868 tertiary 0.0411191171069 0.016967856391
8341 24714 2114 1 950 32.1868 tertiary 0.0248998518766 0.0102749557998
8342 2114 24718 1 950 32.1868 tertiary 0.0242947459621 0.0100252580684
8343 24718 24675 1 950 32.1868 tertiary 0.115562203446 0.0476868914087
8344 24675 24673 1 950 32.1868 tertiary 0.0335949919847 0.013863016513
8345 24673 24717 1 950 32.1868 tertiary 0.560813624025 0.231420460946
8346 24717 10136 1 950 32.1868 tertiary 0.26882533858 0.110931120613
8347 10136 24716 1 950 32.1868 tertiary 0.240579553302 0.0992754611056
8348 24358 18066 1 1900 48.2802 secondary 0.0189009107552 0.0116992275826
8349 18066 18068 1 1900 48.2802 secondary 0.0400246023047 0.0247743051819
8350 18068 16608 1 1900 48.2802 secondary 0.0214772115354 0.0132938983125
8351 1146 1147 0 950 32.1868 tertiary_link 0.0306500655566 0.0126477888469
8352 1147 1146 0 950 32.1868 tertiary_link 0.0306500655566 0.0126477888469
8353 5392 1149 0 950 32.1868 tertiary_link 0.0325978010038 0.0134515243763
8354 1149 5392 0 950 32.1868 tertiary_link 0.0325978010038 0.0134515243763
8355 8634 30009 1 8100 64.3736 motorway_link 0.113768536173 0.093893464618
8356 8457 20245 1 5400 64.3736 primary 1.13748654335 0.938770560857
8357 20245 32231 1 5400 64.3736 primary 0.939345010546 0.775243845781
8358 32231 8045 1 5400 64.3736 primary 0.0220170609233 0.018170736834
8359 8045 3548 1 5400 64.3736 primary 1.37204997281 1.13235636064
8360 3548 11072 1 5400 64.3736 primary 0.0295641084737 0.0243993345288
8361 11072 11215 1 5400 64.3736 primary 0.744014963054 0.614037456739
8362 11215 16517 1 5400 64.3736 primary 0.402382646012 0.332087429504
8363 16517 17077 1 5400 64.3736 primary 0.0232272000991 0.0191694677987
8364 17077 11212 1 5400 64.3736 primary 0.579032790257 0.477877246499
8365 11212 20863 1 5400 64.3736 primary 0.617193232195 0.509371157077
8366 1158 1162 1 950 32.1868 tertiary 0.0245918660114 0.0101478650377
8367 1162 2217 1 950 32.1868 tertiary 0.320162056286 0.132115282991
8368 2217 1171 1 950 32.1868 tertiary 0.177928024323 0.0734222273499
8369 1171 2221 1 950 32.1868 tertiary 0.19966561405 0.0823922716194
8370 2221 1159 1 950 32.1868 tertiary 0.407088694165 0.167985671556
8371 2222 1170 1 950 32.1868 tertiary 0.6082026185 0.250975590271
8372 1170 2215 1 950 32.1868 tertiary 0.274879095344 0.113429211103
8373 2215 1163 1 950 32.1868 tertiary 0.220345320049 0.0909257788121
8374 1163 1160 1 950 32.1868 tertiary 0.0261190539664 0.0107780611052
8375 1161 1169 1 950 32.1868 tertiary 0.757555593542 0.3126062869
8376 1169 1162 1 950 32.1868 tertiary 0.197094057441 0.0813311154875
8377 1162 1163 1 950 32.1868 tertiary 0.0315348200424 0.0130128839197
8378 1163 1164 1 950 32.1868 tertiary 1.04201604137 0.429989255388
8379 16809 16817 0 950 32.1868 tertiary 0.208414454754 0.0860024919521
8380 16817 16809 0 950 32.1868 tertiary 0.208414454754 0.0860024919521
8381 16817 26960 0 950 32.1868 tertiary 0.206393472697 0.0851685311154
8382 26960 16817 0 950 32.1868 tertiary 0.206393472697 0.0851685311154
8383 26960 22226 0 950 32.1868 tertiary 0.203991799016 0.0841774773918
8384 22226 26960 0 950 32.1868 tertiary 0.203991799016 0.0841774773918
8385 22226 16818 0 950 32.1868 tertiary 0.349882728651 0.144379556545
8386 16818 22226 0 950 32.1868 tertiary 0.349882728651 0.144379556545
8387 16818 22225 0 950 32.1868 tertiary 0.17293023874 0.0713598847216
8388 22225 16818 0 950 32.1868 tertiary 0.17293023874 0.0713598847216
8389 22225 16811 0 950 32.1868 tertiary 0.0199272888259 0.00822302128179
8390 16811 22225 0 950 32.1868 tertiary 0.0199272888259 0.00822302128179
8391 16811 22227 0 950 32.1868 tertiary 0.174821749486 0.072140419056
8392 22227 16811 0 950 32.1868 tertiary 0.174821749486 0.072140419056
8393 22227 16814 0 950 32.1868 tertiary 0.53075307393 0.21901593641
8394 16814 22227 0 950 32.1868 tertiary 0.53075307393 0.21901593641
8395 16814 22228 0 950 32.1868 tertiary 0.0251844056626 0.0103923772844
8396 22228 16814 0 950 32.1868 tertiary 0.0251844056626 0.0103923772844
8397 22228 16810 0 950 32.1868 tertiary 0.217334478612 0.0896833512332
8398 16810 22228 0 950 32.1868 tertiary 0.217334478612 0.0896833512332
8399 1170 1171 0 950 32.1868 tertiary_link 0.0313557208141 0.0129389783936
8400 1171 1170 0 950 32.1868 tertiary_link 0.0313557208141 0.0129389783936
8401 10728 16396 1 5400 64.3736 primary 0.0167600234222 0.0138320903047
8402 3839 1175 0 8100 64.3736 motorway_link 0.188647567323 0.155691321023
8403 1175 3839 0 8100 64.3736 motorway_link 0.188647567323 0.155691321023
8404 14991 14990 1 950 32.1868 tertiary 0.13870618851 0.0572372865172
8405 14992 14993 1 950 32.1868 tertiary 0.134443561623 0.0554783080671
8406 32616 17067 1 1900 48.2802 secondary 0.0232662302982 0.0144012596416
8407 17067 17066 1 1900 48.2802 secondary 0.00877299633506 0.00543028227764
8408 17066 10739 1 1900 48.2802 secondary 0.0653320617144 0.0404390385383
8409 10739 12582 1 1900 48.2802 secondary 0.00563667307775 0.00348897055806
8410 9809 17065 1 1900 48.2802 secondary 0.0609695619832 0.0377387518777
8411 17065 10741 1 1900 48.2802 secondary 0.0350581248645 0.0217001702575
8412 10741 17064 1 1900 48.2802 secondary 0.0100941687152 0.00624805749233
8413 17064 9807 1 1900 48.2802 secondary 0.0534535487748 0.0330865131482
8414 9807 10668 1 1900 48.2802 secondary 0.0274533728132 0.016993004232
8415 9808 17060 1 1900 48.2802 secondary 0.03566711429 0.0220771206583
8416 17060 9807 1 1900 48.2802 secondary 0.00735278929889 0.00455120689626
8417 9807 17062 1 1900 48.2802 secondary 0.0651279969664 0.0403127271684
8418 17062 17063 1 1900 48.2802 secondary 0.00708756058151 0.00438703644086
8419 17063 32652 1 1900 48.2802 secondary 0.0315320550118 0.0195176143895
8420 9810 9811 1 1900 48.2802 secondary 0.0317081172483 0.0196265928509
8421 9811 17061 1 1900 48.2802 secondary 0.0720762664439 0.0446135456303
8422 17061 9818 1 1900 48.2802 secondary 0.0385279020696 0.0238478822757
8423 9818 9817 1 1900 48.2802 secondary 0.00773673847997 0.00478886257898
8424 9817 17066 1 1900 48.2802 secondary 0.0468879588407 0.0290225644926
8425 17066 32619 1 1900 48.2802 secondary 0.0222441702541 0.0137686280603
8426 9812 17062 1 1900 48.2802 secondary 0.0163232170621 0.0101036946718
8427 17062 17064 1 1900 48.2802 secondary 0.0464796859087 0.0287698529694
8428 17064 9818 1 1900 48.2802 secondary 0.0154708878558 0.00957612256226
8429 9818 9814 1 1900 48.2802 secondary 0.0404978650178 0.0250672438799
8430 9814 9815 1 1900 48.2802 secondary 0.0474307990132 0.0293585700323
8431 9816 9815 1 1900 48.2802 secondary 0.07596402906 0.0470199809721
8432 9811 9820 1 1900 48.2802 secondary 0.11668734994 0.0722267768279
8433 11700 874 1 950 32.1868 tertiary 0.129905692089 0.0536057503865
8434 11723 1112 0 950 32.1868 tertiary 0.066209695266 0.0273215156358
8435 1112 11723 0 950 32.1868 tertiary 0.066209695266 0.0273215156358
8436 1112 9720 0 950 32.1868 tertiary 0.0740181858363 0.0305436992805
8437 9720 1112 0 950 32.1868 tertiary 0.0740181858363 0.0305436992805
8438 9720 11733 0 950 32.1868 tertiary 0.0356812619788 0.0147239185008
8439 11733 9720 0 950 32.1868 tertiary 0.0356812619788 0.0147239185008
8440 11733 11736 0 950 32.1868 tertiary 0.0501647199945 0.0207005360195
8441 11736 11733 0 950 32.1868 tertiary 0.0501647199945 0.0207005360195
8442 11736 9761 0 950 32.1868 tertiary 0.0146743465324 0.00605538790987
8443 9761 11736 0 950 32.1868 tertiary 0.0146743465324 0.00605538790987
8444 9761 9767 0 950 32.1868 tertiary 0.0675177560389 0.0278612885907
8445 9767 9761 0 950 32.1868 tertiary 0.0675177560389 0.0278612885907
8446 9767 11723 0 950 32.1868 tertiary 0.0646136547331 0.0266629074636
8447 11723 9767 0 950 32.1868 tertiary 0.0646136547331 0.0266629074636
8448 16902 16907 0 950 32.1868 tertiary 0.25521770394 0.105315912733
8449 16907 16902 0 950 32.1868 tertiary 0.25521770394 0.105315912733
8450 16907 16906 0 950 32.1868 tertiary 0.190834121649 0.0787479449576
8451 16906 16907 0 950 32.1868 tertiary 0.190834121649 0.0787479449576
8452 16906 16905 0 950 32.1868 tertiary 0.710126074163 0.293034434921
8453 16905 16906 0 950 32.1868 tertiary 0.710126074163 0.293034434921
8454 16905 16773 0 950 32.1868 tertiary 0.19282172544 0.07956813221
8455 16773 16905 0 950 32.1868 tertiary 0.19282172544 0.07956813221
8456 16773 26736 0 950 32.1868 tertiary 0.039124138656 0.0161446259756
8457 26736 16773 0 950 32.1868 tertiary 0.039124138656 0.0161446259756
8458 26736 26960 0 950 32.1868 tertiary 0.35084392631 0.144776195992
8459 26960 26736 0 950 32.1868 tertiary 0.35084392631 0.144776195992
8460 9675 9720 1 950 32.1868 tertiary 0.0910689966397 0.0375797382185
8461 27490 27492 1 950 32.1868 tertiary_link 0.116291304123 0.0479877557377
8462 23641 16008 1 950 32.1868 tertiary 0.028374105546 0.0117086110306
8463 23641 15991 1 5400 64.3736 primary 0.366021283548 0.302078303829
8464 15991 16015 1 5400 64.3736 primary 0.579719404482 0.478443910979
8465 16015 16016 1 5400 64.3736 primary 0.0190116158192 0.0156903352833
8466 16016 32278 1 5400 64.3736 primary 0.190902426951 0.157552262456
8467 32278 32277 1 5400 64.3736 primary 0.0139724973981 0.0115315379296
8468 32277 23236 1 5400 64.3736 primary 0.272397158353 0.224810073243
8469 23236 32298 1 5400 64.3736 primary 0.313652368886 0.258858104278
8470 32298 32325 1 5400 64.3736 primary 0.0962210724261 0.079411497794
8471 32325 33775 1 5400 64.3736 primary 0.0771086511662 0.063637967522
8472 33775 4586 1 5400 64.3736 primary 0.0392538092262 0.0323962694052
8473 4586 31710 1 5400 64.3736 primary 0.0530055867304 0.0437456466404
8474 31710 31729 1 5400 64.3736 primary 0.021055889295 0.0173774794246
8475 31729 29277 1 5400 64.3736 primary 0.13127613905 0.108342534164
8476 29277 3866 1 5400 64.3736 primary 0.0451596906968 0.0372704085261
8477 3866 29334 1 5400 64.3736 primary 0.100712561833 0.0831183355182
8478 29334 29285 1 5400 64.3736 primary 0.0905249905354 0.0747105068042
8479 29285 7228 1 5400 64.3736 primary 0.381152986575 0.314566537136
8480 7228 7212 1 5400 64.3736 primary 0.0178483032905 0.0147302504705
8481 7212 18998 1 5400 64.3736 primary 0.223513869544 0.184466569647
8482 18998 23661 1 5400 64.3736 primary 0.206022602616 0.170030982202
8483 23661 16117 1 5400 64.3736 primary 0.0156429425138 0.0129101605668
8484 16117 2822 1 5400 64.3736 primary 0.210080407692 0.173379899136
8485 2822 2817 1 5400 64.3736 primary 0.315069272119 0.260027478149
8486 2817 21643 1 5400 64.3736 primary 0.171047468625 0.141165914439
8487 21643 2812 1 5400 64.3736 primary 0.0371513046579 0.0306610669939
8488 2812 21635 1 5400 64.3736 primary 0.0800786568885 0.0660891208599
8489 21635 2808 1 5400 64.3736 primary 0.0744428189473 0.0614378493562
8490 2808 2799 1 5400 64.3736 primary 0.0939249037079 0.0775164638632
8491 2799 21625 1 5400 64.3736 primary 0.0348867048811 0.0287920869915
8492 21625 21623 1 5400 64.3736 primary 0.0319055298846 0.0263317156228
8493 21623 21619 1 5400 64.3736 primary 0.0448232379117 0.0369927331799
8494 21619 21616 1 5400 64.3736 primary 0.0472136994228 0.0389655871944
8495 21616 21614 1 5400 64.3736 primary 0.0547617073396 0.045194977482
8496 21614 12564 1 5400 64.3736 primary 0.170367524801 0.140604755058
8497 12564 16029 1 5400 64.3736 primary 0.00714767836655 0.00589899728329
8498 16008 29128 1 5400 64.3736 primary 0.0397430180408 0.0328000146942
8499 16008 27496 1 950 32.1868 tertiary 0.0645526122804 0.0266377182173
8500 27496 24208 1 950 32.1868 tertiary 0.307775569327 0.127003983267
8501 24208 24209 1 950 32.1868 tertiary 0.0354899223518 0.0146449619584
8502 24209 28451 1 950 32.1868 tertiary 0.222710114381 0.0919016142253
8503 27494 29128 1 1900 48.2802 primary_link 0.0179322906815 0.0110996741098
8504 16008 29124 1 1900 48.2802 primary_link 0.0326503700534 0.020209825593
8505 27489 27496 1 950 32.1868 tertiary_link 0.110274933516 0.0455050926936
8506 15263 30731 1 950 32.1868 tertiary 0.0200274318978 0.00826434544884
8507 30731 2122 1 950 32.1868 tertiary 0.0990173660712 0.0408596430546
8508 2122 2106 1 950 32.1868 tertiary 0.404978145288 0.167114750856
8509 11769 9767 1 950 32.1868 tertiary 0.0870912671207 0.0359383230328
8510 32235 28542 1 6900 96.5604 motorway 0.135557204782 0.167813563034
8511 28542 2305 1 6900 96.5604 motorway 0.199634031711 0.247137717379
8512 2305 2307 1 6900 96.5604 motorway 0.016784694496 0.0207786771079
8513 2307 28588 1 6900 96.5604 motorway 0.049188498362 0.0608930907337
8514 28588 12841 1 6900 96.5604 motorway 0.0719346489168 0.0890517752983
8515 12841 28594 1 6900 96.5604 motorway 0.12709258523 0.157334754704
8516 28594 28593 1 6900 96.5604 motorway 0.0996906431098 0.123412415063
8517 28593 33798 1 6900 96.5604 motorway 0.136608574556 0.169115110289
8518 33798 28608 1 6900 96.5604 motorway 0.124094362639 0.153623093515
8519 28608 28761 1 6900 96.5604 motorway 0.0701125566293 0.0867961091429
8520 28761 21399 1 6900 96.5604 motorway 0.0335398421446 0.0415207765823
8521 21399 15601 1 6900 96.5604 motorway 0.0126799062803 0.0156971387485
8522 15601 32578 1 6900 96.5604 motorway 0.031918262399 0.0395133356994
8523 32578 33535 1 6900 96.5604 motorway 0.176493410765 0.218490696677
8524 33535 28610 1 6900 96.5604 motorway 0.100673867279 0.124629601206
8525 28610 28614 1 6900 96.5604 motorway 0.260484077129 0.322467265144
8526 28614 28615 1 6900 96.5604 motorway 0.120691760954 0.149410829672
8527 28615 26493 1 6900 96.5604 motorway 0.0305613327942 0.0378335194761
8528 26493 33799 1 6900 96.5604 motorway 0.0141750518097 0.0175480599073
8529 33799 33805 1 6900 96.5604 motorway 0.0902512856285 0.111726926164
8530 33805 28558 1 6900 96.5604 motorway 0.167617449115 0.207502665814
8531 28558 28560 1 6900 96.5604 motorway 0.217588664286 0.269364723832
8532 28560 32649 1 6900 96.5604 motorway 0.119521338814 0.147961901082
8533 32649 26172 1 6900 96.5604 motorway 0.177040350398 0.2191677827
8534 26172 33673 1 6900 96.5604 motorway 0.0364329670379 0.0451023316713
8535 33673 28664 1 6900 96.5604 motorway 0.0247265194586 0.0306102898658
8536 28664 9203 1 6900 96.5604 motorway 0.0356760746651 0.0441653338473
8537 9203 32638 1 6900 96.5604 motorway 0.0116508327578 0.0144231932234
8538 32638 28663 1 6900 96.5604 motorway 0.0312594016451 0.038697696495
8539 28663 28578 1 6900 96.5604 motorway 0.022476262195 0.0278245752314
8540 28578 25604 1 6900 96.5604 motorway 0.250203105872 0.309739897234
8541 25604 28584 1 6900 96.5604 motorway 0.165437903179 0.20480448854
8542 28584 25600 1 6900 96.5604 motorway 0.177407884712 0.219622773218
8543 25600 25596 1 6900 96.5604 motorway 0.181120551822 0.224218883745
8544 25596 29590 1 6900 96.5604 motorway 0.0489258163477 0.0605679025238
8545 22814 22823 1 1900 48.2802 primary_link 0.33735490811 0.208814903007
8546 22823 22820 1 1900 48.2802 primary_link 0.506197725214 0.313324710421
8547 22820 22815 1 1900 48.2802 primary_link 1.96906278714 1.21880442533
8548 22816 22818 1 1900 48.2802 primary_link 2.15797607336 1.33573738996
8549 22818 22821 1 1900 48.2802 primary_link 0.235404119794 0.14570971775
8550 22821 22817 1 1900 48.2802 primary_link 0.308127893141 0.19072405521
8551 34241 22818 1 1900 32.1868 secondary_link 0.268475070608 0.110786582085
8552 22819 22820 1 1900 32.1868 secondary_link 0.295999792747 0.122144693964
8553 22821 7863 0 950 32.1868 tertiary 1.57694262573 0.650727396228
8554 7863 22821 0 950 32.1868 tertiary 1.57694262573 0.650727396228
8555 7863 22822 0 950 32.1868 tertiary 0.497264114103 0.205196674203
8556 22822 7863 0 950 32.1868 tertiary 0.497264114103 0.205196674203
8557 22822 7857 0 950 32.1868 tertiary 0.0505830629742 0.0208731657864
8558 7857 22822 0 950 32.1868 tertiary 0.0505830629742 0.0208731657864
8559 7857 33820 0 950 32.1868 tertiary 0.539398778382 0.222583597436
8560 33820 7857 0 950 32.1868 tertiary 0.539398778382 0.222583597436
8561 7838 22825 1 950 32.1868 tertiary 1.73732175444 0.716908049306
8562 22827 19671 1 5400 64.3736 primary 2.38026701645 1.96444047192
8563 19671 26549 1 5400 64.3736 primary 0.0325551375405 0.0268678384869
8564 26549 10047 1 5400 64.3736 primary 1.05147266856 0.867783089447
8565 10047 7858 1 5400 64.3736 primary 0.0174916751238 0.0144359243302
8566 7858 10247 1 5400 64.3736 primary 0.561880369471 0.463721309644
8567 10247 7892 1 5400 64.3736 primary 0.0196750774328 0.0162378918542
8568 7892 22824 1 5400 64.3736 primary 0.72231928322 0.596131956542
8569 22830 3070 1 5400 64.3736 primary 2.81177253633 2.32056308391
8570 3070 3068 1 5400 64.3736 primary 0.0762490060176 0.0629285001766
8571 3068 12294 1 5400 64.3736 primary 0.394879789413 0.325895302715
8572 12294 5914 1 5400 64.3736 primary 0.174278060562 0.143832130249
8573 5914 3709 1 5400 64.3736 primary 0.0168478995758 0.0139046147197
8574 3709 3842 1 5400 64.3736 primary 0.261098045837 0.215484886712
8575 3842 12249 1 5400 64.3736 primary 0.167248552551 0.138030659263
8576 12249 29184 1 5400 64.3736 primary 0.0154830301259 0.012778184463
8577 29184 23165 1 5400 64.3736 primary 2.5427042041 2.0985002994
8578 18223 24676 1 5400 64.3736 primary 0.859753001832 0.709556356907
8579 24676 24671 1 5400 64.3736 primary 0.874570079963 0.721784929481
8580 24671 4519 1 5400 64.3736 primary 0.0405854669681 0.0334952899541
8581 4519 23166 1 5400 64.3736 primary 1.17026797831 0.965825163187
8582 26555 26881 1 950 32.1868 tertiary 1.08185614799 0.446429326462
8583 26881 22904 1 950 32.1868 tertiary 0.401572090171 0.165709237845
8584 22904 22835 1 950 32.1868 tertiary 1.09239372284 0.450777670235
8585 18175 18180 1 950 32.1868 tertiary 0.923485325928 0.3810774037
8586 18180 19582 1 950 32.1868 tertiary 1.74053420023 0.718233669179
8587 18403 18235 1 1900 48.2802 secondary 0.0137171809093 0.00849061843252
8588 18235 18394 1 1900 48.2802 secondary 0.112520044284 0.0696473107954
8589 18394 12239 1 1900 48.2802 secondary 1.26165355659 0.780934436447
8590 12239 29194 1 1900 48.2802 secondary 0.0464219475028 0.0287341142285
8591 29194 28910 1 1900 48.2802 secondary 5.36111956069 3.31840928992
8592 28910 28898 1 1900 48.2802 secondary 0.305393431651 0.189031486651
8593 28898 28897 1 1900 48.2802 secondary 0.0240505262506 0.014886720737
8594 28897 28912 1 1900 48.2802 secondary 0.498025121455 0.308266057294
8595 28912 3074 1 1900 48.2802 secondary 4.04797266275 2.50560166349
8596 3074 3075 1 1900 48.2802 secondary 0.0323972827831 0.0200531704132
8597 3075 22841 1 1900 48.2802 secondary 0.794965945255 0.492065574745
8598 22841 22921 1 1900 48.2802 secondary 0.0279996693869 0.0173311492043
8599 22921 18910 1 1900 48.2802 secondary 0.57004220994 0.352842973133
8600 18910 22838 1 1900 48.2802 secondary 0.0297022037722 0.0183849786995
8601 22838 18211 1 1900 48.2802 secondary 1.29642772634 0.802458845044
8602 18211 22839 1 1900 48.2802 secondary 0.571386154168 0.353674843596
8603 19054 32499 1 1900 48.2802 secondary 2.31593246107 1.43350874881
8604 32499 18165 1 1900 48.2802 secondary 0.0308793426587 0.0191136005055
8605 18165 29192 1 1900 48.2802 secondary 1.76204187785 1.09066325988
8606 32700 32698 1 8100 64.3736 motorway_link 0.543607849038 0.448640951678
8607 18910 22854 1 950 32.1868 tertiary 1.7536674631 0.72365312694
8608 22854 22857 1 950 32.1868 tertiary 0.0388855158513 0.0160461579693
8609 22857 22844 1 950 32.1868 tertiary 0.796005540746 0.328472706909
8610 22846 22856 1 950 32.1868 tertiary 0.79419596699 0.327725983978
8611 22856 22855 1 950 32.1868 tertiary 0.0355542800075 0.0146715192275
8612 22855 26569 1 950 32.1868 tertiary 0.863968677416 0.356517782388
8613 22848 22852 1 950 32.1868 tertiary 0.832649522938 0.34359389314
8614 22852 26569 1 950 32.1868 tertiary 0.0354831758395 0.0146421780014
8615 26569 22849 1 950 32.1868 tertiary 0.270963583766 0.11181347023
8616 18980 26575 1 950 32.1868 tertiary 1.14605775588 0.472922202267
8617 22852 22853 1 950 32.1868 tertiary 1.69390195625 0.698990813915
8618 22854 22923 1 950 32.1868 tertiary 0.182521630079 0.0753177846542
8619 22923 22920 1 950 32.1868 tertiary 0.687107588405 0.283535827263
8620 22920 22842 1 950 32.1868 tertiary 0.0360189334975 0.0148632590859
8621 22842 22855 1 950 32.1868 tertiary 0.270997867475 0.111827617447
8622 22856 22857 1 950 32.1868 tertiary 1.17673283452 0.485580312795
8623 22858 22861 1 950 32.1868 tertiary 1.71258330805 0.706699697688
8624 22861 22859 1 950 32.1868 tertiary 0.939464198259 0.387671105853
8625 17622 23321 1 950 32.1868 tertiary 2.06094127412 0.850450058998
8626 23321 27140 1 950 32.1868 tertiary 0.371077675892 0.153125678698
8627 17629 17623 1 950 32.1868 tertiary 0.0535723026046 0.0221066793522
8628 22915 22918 1 950 32.1868 tertiary 0.520485684147 0.214779084853
8629 22918 22844 1 950 32.1868 tertiary 0.0463467890451 0.0191250619184
8630 22844 22846 1 950 32.1868 tertiary 1.17901947478 0.48652389783
8631 22846 22853 1 950 32.1868 tertiary 0.0402531319856 0.0166105065205
8632 22853 22845 1 950 32.1868 tertiary 0.865871610951 0.357303030351
8633 22860 22859 1 950 32.1868 tertiary 2.12647756741 0.877493694445
8634 22859 22915 1 950 32.1868 tertiary 0.0514713000833 0.0212396979682
8635 22915 22916 1 950 32.1868 tertiary 0.397861811329 0.164178186524
8636 22917 22916 1 950 32.1868 tertiary 0.520729694488 0.214879776033
8637 22916 22835 1 950 32.1868 tertiary 0.0484742363004 0.0200029557558
8638 22835 26888 1 950 32.1868 tertiary 1.0226891885 0.422014004775
8639 26888 18178 1 950 32.1868 tertiary 1.04912627362 0.432923301842
8640 22918 22917 1 950 32.1868 tertiary 0.396972344843 0.163811147038
8641 22917 22837 1 950 32.1868 tertiary 0.0483784541294 0.0199634311201
8642 22837 18209 1 950 32.1868 tertiary 1.05417051587 0.435004814873
8643 18209 18220 1 950 32.1868 tertiary 0.85704086865 0.353659013219
8644 18220 22838 1 950 32.1868 tertiary 0.231320226239 0.0954545879218
8645 22920 22922 1 950 32.1868 tertiary 0.63513016289 0.262087275986
8646 22922 22921 1 950 32.1868 tertiary 1.11148985904 0.458657715318
8647 11769 27093 0 950 32.1868 tertiary 2.42394944756 1.00024584716
8648 27093 11769 0 950 32.1868 tertiary 2.42394944756 1.00024584716
8649 27093 27088 0 950 32.1868 tertiary 1.23519972344 0.509706749466
8650 27088 27093 0 950 32.1868 tertiary 1.23519972344 0.509706749466
8651 27088 27064 0 950 32.1868 tertiary 1.40629807553 0.580310703814
8652 27064 27088 0 950 32.1868 tertiary 1.40629807553 0.580310703814
8653 27064 27031 0 950 32.1868 tertiary 0.428257268133 0.176720910743
8654 27031 27064 0 950 32.1868 tertiary 0.428257268133 0.176720910743
8655 27031 4710 0 950 32.1868 tertiary 0.0824767191968 0.0340341239159
8656 4710 27031 0 950 32.1868 tertiary 0.0824767191968 0.0340341239159
8657 4710 4697 0 950 32.1868 tertiary 0.021642416494 0.00893077091295
8658 4697 4710 0 950 32.1868 tertiary 0.021642416494 0.00893077091295
8659 4697 27005 0 950 32.1868 tertiary 0.704689991777 0.290791228555
8660 27005 4697 0 950 32.1868 tertiary 0.704689991777 0.290791228555
8661 27005 27002 0 950 32.1868 tertiary 0.238243829736 0.0983116217816
8662 27002 27005 0 950 32.1868 tertiary 0.238243829736 0.0983116217816
8663 27002 22863 0 950 32.1868 tertiary 0.204721841093 0.0844787301908
8664 22863 27002 0 950 32.1868 tertiary 0.204721841093 0.0844787301908
8665 22863 19725 0 950 32.1868 tertiary 3.03744958699 1.25340746624
8666 19725 22863 0 950 32.1868 tertiary 3.03744958699 1.25340746624
8667 19725 11887 0 950 32.1868 tertiary 0.174754425229 0.072112637615
8668 11887 19725 0 950 32.1868 tertiary 0.174754425229 0.072112637615
