source	target	layer	capacity	weight	time_s	dist_km	len_km	cost_time_m	To	gid	From
streets_5390	streets_10042	streets	1900	0.394245951846	None	0.269401400428	0.269401400428	0.394245951846	None	10346	None
streets_5390	streets_5387	streets	9405	0.2720188179	None	0.140543055915	0.140543055915	0.2720188179	None	21057	None
streets_5390	streets_7880	streets	1900	0.394289034854	None	0.269430840483	0.269430840483	0.394289034854	None	12761	None
streets_4660	streets_4577	streets	2850	1.45988305517	None	0.997586754369	0.997586754369	1.45988305517	None	719	None
streets_4660	streets_7381	streets	2850	1.96435461497	None	1.34230898689	1.34230898689	1.96435461497	None	11305	None
streets_4660	streets_6349	streets	2850	0.512749975123	None	0.350379149668	0.350379149668	0.512749975123	None	5814	None
streets_5391	streets_1754	streets	2850	0.604176535109	None	0.412853965658	0.412853965658	0.604176535109	None	11825	None
streets_5391	streets_999	streets	2850	0.626676668332	None	0.428229056694	0.428229056694	0.626676668332	None	20413	None
streets_5391	streets_5254	streets	9405	1.3934604479	None	0.719954564751	0.719954564751	1.3934604479	None	11612	None
streets_5391	streets_2938	streets	2850	1.9458348109	None	1.32965378745	1.32965378745	1.9458348109	None	18637	None
streets_78	streets_76	streets	2850	0.206366761895	None	0.209806207927	0.209806207927	0.206366761895	None	1439	None
streets_79	streets_7690	streets	1900	0.139675332108	None	0.165282476328	0.165282476328	0.139675332108	None	13128	None
streets_79	streets_1525	streets	2850	1.28481677032	None	0.877958126385	0.877958126385	1.28481677032	None	12279	None
streets_5837	streets_8377	streets	9284	0.482355886691	None	0.811965742597	0.811965742597	0.482355886691	None	8967	None
streets_5837	streets_10246	streets	1900	0.399430507845	None	0.472659434283	0.472659434283	0.399430507845	None	12872	None
streets_70	streets_8645	streets	2850	0.691858098336	None	0.703389066641	0.703389066641	0.691858098336	None	8149	None
streets_70	streets_2779	streets	2850	0.861365148065	None	0.588599517845	0.588599517845	0.861365148065	None	15887	None
streets_70	streets_1392	streets	2850	0.0766036708522	None	0.0778803986997	0.0778803986997	0.0766036708522	None	14348	None
streets_71	streets_69	streets	1900	0.166075080037	None	0.196522178044	0.196522178044	0.166075080037	None	1436	None
streets_72	streets_444	streets	9405	2.52969359147	None	1.30700835559	1.30700835559	2.52969359147	None	20050	None
streets_73	streets_38	streets	6963	0.222855212997	None	0.375139608546	0.375139608546	0.222855212997	None	9029	None
streets_74	streets_9963	streets	1900	0.0176718375691	None	0.0209116744568	0.0209116744568	0.0176718375691	None	13932	None
streets_74	streets_8543	streets	2850	0.394125075257	None	0.400693826512	0.400693826512	0.394125075257	None	4276	None
streets_74	streets_5079	streets	1900	0.0190030503466	None	0.0224869429101	0.0224869429101	0.0190030503466	None	3531	None
streets_74	streets_310	streets	2850	0.404008178181	None	0.410741647818	0.410741647818	0.404008178181	None	9070	None
streets_75	streets_6195	streets	9405	2.66887449089	None	1.37891848696	1.37891848696	2.66887449089	None	1573	None
streets_76	streets_10725	streets	2850	0.318910670555	None	0.324225848397	0.324225848397	0.318910670555	None	12331	None
streets_76	streets_8103	streets	950	0.0353792444534	None	0.0359688985276	0.0359688985276	0.0353792444534	None	2667	None
streets_77	streets_103	streets	950	0.276932794093	None	0.281548340661	0.281548340661	0.276932794093	None	2711	None
streets_77	streets_5054	streets	1900	0.444580780556	None	0.526087256991	0.526087256991	0.444580780556	None	14786	None
streets_1140	streets_4485	streets	9405	1.30688614338	None	0.675224507412	0.675224507412	1.30688614338	None	3006	None
streets_1140	streets_5601	streets	9405	1.07685193714	None	0.556373500856	0.556373500856	1.07685193714	None	18054	None
streets_5392	metro_10748	metro--streets	None	0	None	0.18844032689	None	1.8844032689	None	None	None
streets_5392	streets_6655	streets	2850	0.503716768028	None	0.344206458152	0.344206458152	0.503716768028	None	9088	None
streets_5392	streets_5998	streets	2850	0.705330524847	None	0.59953094612	0.59953094612	0.705330524847	None	20106	None
streets_5392	streets_4141	streets	2850	0.61404198491	None	0.521935687174	0.521935687174	0.61404198491	None	11614	None
streets_6746	streets_3044	streets	2850	1.42525665234	None	0.973925379101	0.973925379101	1.42525665234	None	12071	None
streets_6746	streets_6821	streets	1900	0.223161682055	None	0.264074657098	0.264074657098	0.223161682055	None	8397	None
streets_8947	streets_2357	streets	1900	0.205120643165	None	0.242726094411	0.242726094411	0.205120643165	None	17969	None
streets_8947	streets_8944	streets	950	0.0772544435536	None	0.0785420176128	0.0785420176128	0.0772544435536	None	12198	None
streets_3391	streets_7385	streets	2850	0.598138168071	None	0.309038053503	0.309038053503	0.598138168071	None	8642	None
streets_3391	streets_7168	streets	2850	0.597747177823	None	0.308836041875	0.308836041875	0.597747177823	None	9519	None
streets_3391	streets_7125	streets	9405	1.30690286243	None	0.675233145591	0.675233145591	1.30690286243	None	17341	None
streets_5495	streets_3191	streets	2850	1.03097833511	None	1.04816130737	1.04816130737	1.03097833511	None	12021	None
streets_10620	streets_7064	streets	1900	4.76567372549	None	5.63938057516	5.63938057516	4.76567372549	None	15410	None
streets_5393	streets_5594	streets	2850	0.270749155726	None	0.18501192308	0.18501192308	0.270749155726	None	7990	None
streets_5393	streets_5906	streets	9405	0.330235128117	None	0.170621482861	0.170621482861	0.330235128117	None	7328	None
streets_5393	streets_3046	streets	950	0.337914122731	None	0.230907983866	0.230907983866	0.337914122731	None	5911	None
streets_5393	streets_5388	streets	950	0.663510598486	None	0.453398908965	0.453398908965	0.663510598486	None	5912	None
streets_2409	streets_4678	streets	6963	0.0885068034432	None	0.148986452463	0.148986452463	0.0885068034432	None	11010	None
streets_2408	streets_1043	streets	9405	0.314191246284	None	0.162332143913	0.162332143913	0.314191246284	None	4572	None
streets_2159	streets_6218	streets	6963	0.204392859826	None	0.344061314041	0.344061314041	0.204392859826	None	12069	None
streets_2159	streets_4601	streets	1900	0.925092301647	None	1.09469255695	1.09469255695	0.925092301647	None	10852	None
streets_2158	streets_2481	streets	9405	1.51234475964	None	0.781378125813	0.781378125813	1.51234475964	None	13994	None
streets_2153	streets_9706	streets	1900	0.138127441516	None	0.163450805794	0.163450805794	0.138127441516	None	18660	None
streets_2153	streets_6129	streets	950	0.107923098813	None	0.109721817126	0.109721817126	0.107923098813	None	15041	None
streets_2152	streets_8583	streets	2850	0.0367759615107	None	0.0373888942025	0.0373888942025	0.0367759615107	None	13977	None
streets_2151	streets_2807	streets	2850	0.236460219018	None	0.240401222668	0.240401222668	0.236460219018	None	16347	None
streets_2151	streets_4368	streets	950	0.47830084853	None	0.326838913162	0.326838913162	0.47830084853	None	13969	None
streets_2150	streets_7774	streets	3800	0.305349131242	None	0.31043828343	0.31043828343	0.305349131242	None	17302	None
streets_2150	streets_9000	streets	950	0.412422781452	None	0.281822233992	0.281822233992	0.412422781452	None	10853	None
streets_2157	streets_8805	streets	2850	0.471728620877	None	0.479590764559	0.479590764559	0.471728620877	None	13993	None
streets_2157	streets_4617	streets	950	0.044593260071	None	0.0453364810722	0.0453364810722	0.044593260071	None	15601	None
streets_2156	streets_564	streets	950	1.03177551924	None	0.705046604813	0.705046604813	1.03177551924	None	20802	None
streets_2156	streets_1781	streets	2850	0.190618367395	None	0.193795340185	0.193795340185	0.190618367395	None	21184	None
streets_2155	streets_9178	streets	9405	0.227507962317	None	0.117545780531	0.117545780531	0.227507962317	None	15449	None
streets_2154	streets_1445	streets	6963	0.104916288011	None	0.176609084819	0.176609084819	0.104916288011	None	14934	None
streets_10623	streets_3509	streets	950	0.364035906028	None	0.248757869119	0.248757869119	0.364035906028	None	8352	None
streets_10623	streets_539	streets	1900	0.398552829933	None	0.471620848754	0.471620848754	0.398552829933	None	16986	None
streets_5394	streets_995	streets	1900	0.284802093294	None	0.2420817793	0.2420817793	0.284802093294	None	5910	None
streets_5394	streets_646	streets	9405	0.802392639434	None	0.414569530374	0.414569530374	0.802392639434	None	13430	None
streets_10532	streets_33	streets	6963	0.813552400069	None	1.36947987345	1.36947987345	0.813552400069	None	708	None
streets_8369	streets_5216	streets	1900	0.100285226726	None	0.118670851625	0.118670851625	0.100285226726	None	6489	None
streets_9140	streets_9708	streets	1900	0.0480223796257	None	0.0568264825571	0.0568264825571	0.0480223796257	None	13192	None
streets_10278	streets_5208	streets	2850	2.03773059835	None	1.05282747581	1.05282747581	2.03773059835	None	7773	None
streets_10278	streets_6417	streets	2850	2.69814318004	None	1.39404064302	1.39404064302	2.69814318004	None	8584	None
streets_10278	streets_10279	streets	2850	3.26022217614	None	1.68444812434	1.68444812434	3.26022217614	None	6980	None
streets_5607	streets_8359	streets	9405	0.751416655828	None	0.388231938844	0.388231938844	0.751416655828	None	7901	None
streets_5607	streets_9417	streets	3800	0.19371347474	None	0.196942032653	0.196942032653	0.19371347474	None	18743	None
streets_10276	streets_7797	streets	2850	0.475561777319	None	0.324967214501	0.324967214501	0.475561777319	None	19006	None
streets_10276	streets_7214	streets	1900	0.302015583779	None	0.357385107472	0.357385107472	0.302015583779	None	18048	None
streets_7095	streets_2763	streets	1900	0.354030853383	None	0.418936509837	0.418936509837	0.354030853383	None	8177	None
streets_7095	streets_7096	streets	950	0.114644096056	None	0.11655483099	0.11655483099	0.114644096056	None	5942	None
streets_10274	streets_6566	streets	950	0.211833424028	None	0.215363981095	0.215363981095	0.211833424028	None	6991	None
streets_10274	streets_6710	streets	6963	0.432186245738	None	0.727513513659	0.727513513659	0.432186245738	None	9657	None
streets_10275	streets_3204	streets	6963	0.0104941115303	None	0.0176650877427	0.0176650877427	0.0104941115303	None	6992	None
streets_10272	streets_10377	streets	2850	0.740437826552	None	0.505965848144	0.505965848144	0.740437826552	None	19864	None
streets_10272	streets_8545	streets	950	1.64316312417	None	1.12282813485	1.12282813485	1.64316312417	None	19866	None
streets_10272	streets_9928	streets	9405	0.299053619362	None	0.15451103667	0.15451103667	0.299053619362	None	21169	None
streets_10272	streets_2252	streets	2850	1.3225609177	None	0.903749960429	0.903749960429	1.3225609177	None	8776	None
streets_10272	streets_4986	streets	2850	0.583828555171	None	0.3989495127	0.3989495127	0.583828555171	None	9447	None
streets_10273	streets_3514	streets	950	0.684812006741	None	0.467954871273	0.467954871273	0.684812006741	None	16092	None
streets_10273	streets_6243	streets	1900	0.259131568614	None	0.30663902286	0.30663902286	0.259131568614	None	15307	None
streets_10270	streets_990	streets	1900	0.425868549013	None	0.503944449666	0.503944449666	0.425868549013	None	5123	None
streets_10270	streets_4919	streets	950	0.707872875557	None	0.483713131631	0.483713131631	0.707872875557	None	12878	None
streets_10271	streets_10075	streets	6963	0.0143912175098	None	0.0242252161414	0.0242252161414	0.0143912175098	None	5122	None
streets_10622	streets_10625	streets	9405	0.266960220616	None	0.137929447318	0.137929447318	0.266960220616	None	3399	None
streets_5395	streets_5775	streets	1900	0.021570176056	None	0.025524708333	0.025524708333	0.021570176056	None	17047	None
streets_10535	streets_10532	streets	950	0.0447368039958	None	0.0454824173957	0.0454824173957	0.0447368039958	None	673	None
streets_10535	streets_1117	streets	1900	0.097889905325	None	0.115836387968	0.115836387968	0.097889905325	None	11138	None
streets_6565	streets_8824	streets	6963	4.45746444034	None	7.50339847457	7.50339847457	4.45746444034	None	5996	None
streets_5604	streets_4956	streets	950	0.0742967424919	None	0.0879178119488	0.0879178119488	0.0742967424919	None	15047	None
streets_3219	streets_5822	streets	1900	0.5131293248	None	0.607203034347	0.607203034347	0.5131293248	None	16221	None
streets_3219	streets_1357	streets	950	0.111455424758	None	0.113313015171	0.113313015171	0.111455424758	None	16730	None
streets_3218	streets_630	streets	1900	0.255815199402	None	0.302714652625	0.302714652625	0.255815199402	None	16248	None
streets_3218	streets_9936	streets	6963	0.233338080741	None	0.392785769247	0.392785769247	0.233338080741	None	16253	None
streets_5396	streets_6099	streets	3800	0.943118041326	None	0.958836675348	0.958836675348	0.943118041326	None	16854	None
streets_6098	streets_8112	streets	1900	0.200885508994	None	0.237714518976	0.237714518976	0.200885508994	None	21001	None
streets_6098	streets_4694	streets	2850	0.0554887007508	None	0.05641351243	0.05641351243	0.0554887007508	None	20272	None
streets_6099	streets_5881	streets	950	0.0753915228184	None	0.0766480481988	0.0766480481988	0.0753915228184	None	17296	None
streets_6099	streets_6149	streets	3800	1.06417150404	None	1.08190769578	1.08190769578	1.06417150404	None	10198	None
streets_5836	streets_7086	streets	950	0.548431945962	None	0.374761829741	0.374761829741	0.548431945962	None	1716	None
streets_5836	streets_6145	streets	3800	0.235917779738	None	0.239849742734	0.239849742734	0.235917779738	None	9230	None
streets_6097	streets_213	streets	2850	0.0717061201466	None	0.0848522421734	0.0848522421734	0.0717061201466	None	3483	None
streets_6094	streets_10036	streets	2850	0.436824504589	None	0.444104912999	0.444104912999	0.436824504589	None	18420	None
streets_6095	streets_1095	streets	1900	0.088586309979	None	0.104827133475	0.104827133475	0.088586309979	None	10959	None
streets_6092	streets_9939	streets	3800	0.541073909459	None	0.55009180795	0.55009180795	0.541073909459	None	3837	None
streets_6092	streets_6348	streets	3800	0.325033978154	None	0.330451211123	0.330451211123	0.325033978154	None	6130	None
streets_6092	streets_3772	streets	3800	0.356561973038	None	0.362504672589	0.362504672589	0.356561973038	None	18962	None
streets_6092	streets_3708	streets	3800	0.455970445301	None	0.463569952723	0.463569952723	0.455970445301	None	17845	None
streets_6093	streets_6088	streets	1900	0.216235512395	None	0.255878689667	0.255878689667	0.216235512395	None	302	None
streets_6090	streets_6282	streets	1900	1.05182549568	None	0.718747422046	0.718747422046	1.05182549568	None	14571	None
streets_6090	streets_4324	streets	1900	0.372686952582	None	0.254669417598	0.254669417598	0.372686952582	None	14421	None
streets_6090	streets_6087	streets	1900	1.93860526363	None	1.32471359681	1.32471359681	1.93860526363	None	5611	None
streets_6091	streets_362	streets	950	0.048311591672	None	0.0491167848665	0.0491167848665	0.048311591672	None	5213	None
streets_6091	streets_6094	streets	2850	0.236778837656	None	0.240725151617	0.240725151617	0.236778837656	None	225	None
streets_5605	streets_5591	streets	1900	0.272622472317	None	0.322603258908	0.322603258908	0.272622472317	None	1330	None
streets_7754	streets_4404	streets	3800	0.121596403194	None	0.123623009914	0.123623009914	0.121596403194	None	20815	None
streets_3213	streets_8288	streets	2850	0.843816325617	None	0.857879931044	0.857879931044	0.843816325617	None	5649	None
streets_3213	streets_3214	streets	2850	0.171987564534	None	0.174854023942	0.174854023942	0.171987564534	None	1072	None
streets_4954	streets_10438	streets	1900	1.35947977806	None	0.92897784834	0.92897784834	1.35947977806	None	18709	None
streets_4954	streets_4526	streets	9405	1.8224010483	None	0.941573874957	0.941573874957	1.8224010483	None	7781	None
streets_4954	streets_3500	streets	1900	0.453331568664	None	0.30977657192	0.30977657192	0.453331568664	None	16311	None
streets_3212	streets_154	streets	2850	1.69556281345	None	1.44122839143	1.44122839143	1.69556281345	None	20814	None
streets_3212	streets_9454	streets	2850	1.37166386499	None	1.16591428524	1.16591428524	1.37166386499	None	1068	None
streets_3212	streets_7664	streets	2850	0.210055908385	None	0.178547522127	0.178547522127	0.210055908385	None	20825	None
streets_10537	streets_1804	streets	2850	0.405608958167	None	0.41236910747	0.41236910747	0.405608958167	None	4482	None
streets_3211	streets_7153	streets	2850	0.420893704818	None	0.357759649096	0.357759649096	0.420893704818	None	12337	None
streets_3211	streets_8178	streets	9405	0.587846270882	None	0.303720573289	0.303720573289	0.587846270882	None	3846	None
streets_5602	streets_1575	streets	2850	1.07741900919	None	0.736236322948	0.736236322948	1.07741900919	None	14876	None
streets_5602	streets_5312	streets	2850	0.515030474937	None	0.351937491207	0.351937491207	0.515030474937	None	6626	None
streets_5602	streets_3737	streets	2850	1.11791632542	None	0.763909489034	0.763909489034	1.11791632542	None	13245	None
streets_3210	streets_45	streets	6963	0.147714207869	None	0.248652249913	0.248652249913	0.147714207869	None	13823	None
streets_3217	streets_8913	streets	2850	0.0523939895279	None	0.0532672226867	0.0532672226867	0.0523939895279	None	1451	None
streets_4740	streets_5605	streets	1900	0.0208506700233	None	0.024673292861	0.024673292861	0.0208506700233	None	1554	None
streets_3216	streets_6502	streets	6963	0.022686218365	None	0.038188467581	0.038188467581	0.022686218365	None	5781	None
streets_3576	streets_3657	streets	9405	0.894470743526	None	0.462143217488	0.462143217488	0.894470743526	None	11917	None
streets_3576	streets_9448	streets	9405	0.98550055477	None	0.509175286631	0.509175286631	0.98550055477	None	19904	None
streets_3576	streets_3804	streets	9405	1.11241318696	None	0.574746813265	0.574746813265	1.11241318696	None	9577	None
streets_3576	streets_488	streets	9405	1.18840710435	None	0.614010337248	0.614010337248	1.18840710435	None	11916	None
streets_3577	streets_9725	streets	2850	1.92227985834	None	0.993177926811	0.993177926811	1.92227985834	None	18241	None
streets_3577	streets_6849	streets	9405	1.54791446721	None	0.799755808059	0.799755808059	1.54791446721	None	3656	None
streets_3577	streets_3718	streets	2850	1.92249094722	None	0.993286989399	0.993286989399	1.92249094722	None	19724	None
streets_3577	streets_7554	streets	9405	0.935717756036	None	0.483454173952	0.483454173952	0.935717756036	None	19788	None
streets_3574	streets_2194	streets	6963	0.402183350173	None	0.677008639459	0.677008639459	0.402183350173	None	19988	None
streets_3574	streets_5823	streets	1900	0.456427381483	None	0.540105734755	0.540105734755	0.456427381483	None	13291	None
streets_3575	streets_9164	streets	2850	0.468834067601	None	0.476647968728	0.476647968728	0.468834067601	None	4089	None
streets_3572	streets_10034	streets	9405	0.791566454645	None	0.408976001566	0.408976001566	0.791566454645	None	15924	None
streets_3572	streets_10464	streets	2850	0.219286722323	None	0.186393713974	0.186393713974	0.219286722323	None	16478	None
streets_3215	streets_3216	streets	1900	0.381953142685	None	0.45197788551	0.45197788551	0.381953142685	None	1071	None
streets_3570	streets_9986	streets	950	0.30708479145	None	0.209841274157	0.209841274157	0.30708479145	None	14404	None
streets_3570	streets_4488	streets	950	0.246370359467	None	0.168353078969	0.168353078969	0.246370359467	None	14402	None
streets_3570	streets_3569	streets	950	0.335549236692	None	0.229291978406	0.229291978406	0.335549236692	None	14400	None
streets_3570	streets_2385	streets	950	0.578657459894	None	0.395415930928	0.395415930928	0.578657459894	None	5352	None
streets_3570	streets_8346	streets	9405	0.303472153952	None	0.156793946209	0.156793946209	0.303472153952	None	15858	None
streets_3571	streets_6676	streets	1900	0.168673472314	None	0.199596942238	0.199596942238	0.168673472314	None	21317	None
streets_6272	streets_6273	streets	9405	0.251505357446	None	0.12994443468	0.12994443468	0.251505357446	None	6442	None
streets_6272	streets_5458	streets	2850	0.112474531835	None	0.09560335206	0.09560335206	0.112474531835	None	16949	None
streets_6273	streets_5450	streets	9405	0.178413561035	None	0.0921803398682	0.0921803398682	0.178413561035	None	19274	None
streets_6270	streets_4195	streets	9405	0.332073403684	None	0.17157125857	0.17157125857	0.332073403684	None	3758	None
streets_6270	streets_6313	streets	9405	0.247335750192	None	0.127790137599	0.127790137599	0.247335750192	None	3756	None
streets_6270	streets_10518	streets	9405	0.418941175246	None	0.216452940544	0.216452940544	0.418941175246	None	3757	None
streets_3214	metro_10844	metro--streets	None	0	None	0.027063643796	None	0.27063643796	None	None	None
streets_3214	streets_5504	streets	2850	0.212298863668	None	0.215837178063	0.215837178063	0.212298863668	None	2312	None
streets_3214	streets_4556	streets	2850	0.896698328363	None	0.612743857715	0.612743857715	0.896698328363	None	11238	None
streets_3214	streets_3213	streets	2850	0.171987564533	None	0.174854023942	0.174854023942	0.171987564533	None	6294	None
streets_3214	streets_8124	streets	2850	0.291426405436	None	0.296283512193	0.296283512193	0.291426405436	None	16767	None
streets_6276	streets_2287	streets	950	0.120388002945	None	0.122394469661	0.122394469661	0.120388002945	None	11836	None
streets_6276	streets_6277	streets	1900	0.252109161313	None	0.29832917422	0.29832917422	0.252109161313	None	6661	None
streets_6277	streets_10506	streets	2850	0.983501809281	None	0.999893506103	0.999893506103	0.983501809281	None	10725	None
streets_3578	streets_7192	streets	6963	0.450794180102	None	0.758836869839	0.758836869839	0.450794180102	None	15516	None
streets_3579	streets_7626	streets	2850	1.02009493712	None	0.867080696556	0.867080696556	1.02009493712	None	21257	None
streets_3579	streets_7111	streets	2850	1.29967684074	None	0.888112507839	0.888112507839	1.29967684074	None	17857	None
streets_3579	streets_7572	streets	2850	0.761356561559	None	0.647153077325	0.647153077325	0.761356561559	None	13566	None
streets_3579	streets_3444	streets	2850	0.393994183633	None	0.269229358816	0.269229358816	0.393994183633	None	2475	None
streets_7055	streets_10324	streets	1900	0.33337325482	None	0.22780505746	0.22780505746	0.33337325482	None	7730	None
streets_7055	streets_9555	streets	1900	0.112349862932	None	0.076772406337	0.076772406337	0.112349862932	None	10252	None
streets_7055	streets_8985	streets	1900	0.318269797066	None	0.217484361329	0.217484361329	0.318269797066	None	19842	None
streets_7054	streets_8043	streets	950	0.0362177225306	None	0.0368213512395	0.0368213512395	0.0362177225306	None	7729	None
streets_7054	streets_5525	streets	1900	0.248590506274	None	0.294165432425	0.294165432425	0.248590506274	None	19743	None
streets_7057	streets_457	streets	9284	0.43230264167	None	0.727709446812	0.727709446812	0.43230264167	None	14101	None
streets_7057	streets_6691	streets	950	0.21340896141	None	0.216965777434	0.216965777434	0.21340896141	None	392	None
streets_7056	streets_3863	streets	3800	0.311617974025	None	0.316811606925	0.316811606925	0.311617974025	None	15245	None
streets_7056	streets_5614	streets	950	0.508995764199	None	0.347813772202	0.347813772202	0.508995764199	None	14043	None
streets_7051	streets_1607	streets	9405	0.286423523222	None	0.147985486998	0.147985486998	0.286423523222	None	16141	None
streets_7051	streets_68	streets	2850	0.277329495749	None	0.281951654012	0.281951654012	0.277329495749	None	12283	None
streets_7050	streets_635	streets	1900	0.0205415534812	None	0.0243075049527	0.0243075049527	0.0205415534812	None	7737	None
streets_7053	streets_8587	streets	950	0.207101340589	None	0.210553029599	0.210553029599	0.207101340589	None	10557	None
streets_7053	streets_5744	streets	1900	0.337369176407	None	0.399220192082	0.399220192082	0.337369176407	None	20399	None
streets_7052	streets_944	streets	9405	1.33956502053	None	0.692108593939	0.692108593939	1.33956502053	None	4402	None
streets_7052	streets_9212	streets	9405	7.63693094495	None	3.94574765489	3.94574765489	7.63693094495	None	4403	None
streets_7052	streets_9217	streets	9405	1.25323326222	None	0.647503852149	0.647503852149	1.25323326222	None	4405	None
streets_7052	streets_5374	streets	9405	1.68436905011	None	0.870257342555	0.870257342555	1.68436905011	None	4404	None
streets_4741	streets_895	streets	950	0.134087180667	None	0.136321967011	0.136321967011	0.134087180667	None	9052	None
streets_4741	streets_4748	streets	2850	0.0975364392859	None	0.115418119822	0.115418119822	0.0975364392859	None	9053	None
streets_7059	streets_3177	streets	6963	0.0116984612086	None	0.0196924097011	0.0196924097011	0.0116984612086	None	20221	None
streets_7058	streets_3800	streets	9405	1.09419890128	None	0.565336098995	0.565336098995	1.09419890128	None	11427	None
streets_7058	streets_7059	streets	4642	1.94341504319	None	3.2714153227	3.2714153227	1.94341504319	None	7734	None
streets_5399	streets_4718	streets	950	0.0162280528864	None	0.0192031959156	0.0192031959156	0.0162280528864	None	15232	None
streets_9147	streets_9206	streets	1900	0.248155006164	None	0.293650090628	0.293650090628	0.248155006164	None	16472	None
streets_4257	streets_7956	streets	1900	0.140480733003	None	0.166235534054	0.166235534054	0.140480733003	None	5565	None
streets_5600	streets_7342	streets	950	0.228255687739	None	0.155974719955	0.155974719955	0.228255687739	None	4782	None
streets_5600	streets_4014	streets	2850	0.0748402247897	None	0.0511408202729	0.0511408202729	0.0748402247897	None	3676	None
streets_5826	streets_7147	streets	2850	0.0266905220593	None	0.0271353640936	0.0271353640936	0.0266905220593	None	6863	None
streets_4742	streets_9791	streets	9405	0.570494914382	None	0.294755705764	0.294755705764	0.570494914382	None	2929	None
streets_4742	streets_9792	streets	9405	0.681119661274	None	0.351911824992	0.351911824992	0.681119661274	None	2928	None
streets_5536	streets_6360	streets	1900	0.209551177379	None	0.143193304542	0.143193304542	0.209551177379	None	16866	None
streets_5536	streets_9500	streets	1900	0.111951498164	None	0.0765001904121	0.0765001904121	0.111951498164	None	11752	None
streets_5536	streets_1267	streets	1900	0.565848468868	None	0.386663120393	0.386663120393	0.565848468868	None	16865	None
streets_5537	streets_4073	streets	950	0.406800585439	None	0.27798040005	0.27798040005	0.406800585439	None	18831	None
streets_5537	streets_10361	streets	2850	0.364699830138	None	0.431561465664	0.431561465664	0.364699830138	None	4827	None
streets_5822	streets_9629	streets	1900	1.24873619826	None	0.853303068809	0.853303068809	1.24873619826	None	5514	None
streets_5822	streets_7710	streets	1900	0.378040051643	None	0.447347394444	0.447347394444	0.378040051643	None	6453	None
streets_5601	streets_1140	streets	9405	1.07685193714	None	0.556373500856	0.556373500856	1.07685193714	None	10704	None
streets_5601	streets_5599	streets	2850	1.20007571136	None	0.820051736093	0.820051736093	1.20007571136	None	900	None
streets_5823	streets_8448	streets	6963	0.0665489099959	None	0.112023998493	0.112023998493	0.0665489099959	None	11080	None
streets_9413	streets_2548	streets	1900	0.0185981957408	None	0.0220078649599	0.0220078649599	0.0185981957408	None	6527	None
streets_9413	streets_9416	streets	9405	0.179137730013	None	0.0925544938401	0.0925544938401	0.179137730013	None	16359	None
streets_4743	streets_7263	streets	1900	0.0663517212303	None	0.0785162034559	0.0785162034559	0.0663517212303	None	1555	None
streets_9412	streets_9338	streets	950	0.0431469550177	None	0.0438660709347	0.0438660709347	0.0431469550177	None	458	None
streets_9412	streets_7560	streets	1900	0.21828152886	None	0.258299809151	0.258299809151	0.21828152886	None	13767	None
streets_5533	streets_7767	streets	3800	1.34550035915	None	0.919425245422	0.919425245422	1.34550035915	None	526	None
streets_5533	streets_10161	streets	2850	0.76807119602	None	0.524848650614	0.524848650614	0.76807119602	None	954	None
streets_9411	streets_2105	streets	950	0.23007299994	None	0.233907549939	0.233907549939	0.23007299994	None	7747	None
streets_9411	streets_7196	streets	9284	0.442952099279	None	0.745636033786	0.745636033786	0.442952099279	None	5444	None
metro_10800	metro_10740	metro	None	2.05448518667	123.2691112	1.43638007649	None	2.05448518667	3-9	None	3-8
metro_10800	metro_10831	metro	None	1.92132383	115.2794298	1.27478569061	None	1.92132383	3-7	None	3-8
metro_10800	streets_4724	metro--streets	None	0	None	0.175595440158	None	1.75595440158	None	None	None
streets_9410	streets_3188	streets	950	0.086483420311	None	0.0879248106496	0.0879248106496	0.086483420311	None	6702	None
streets_9410	streets_2963	streets	2850	0.57199021403	None	0.581523384264	0.581523384264	0.57199021403	None	5446	None
streets_8163	streets_5715	streets	2850	0.474235645884	None	0.482139573315	0.482139573315	0.474235645884	None	17035	None
streets_8163	streets_3156	streets	2850	0.587990328251	None	0.597790167056	0.597790167056	0.587990328251	None	6939	None
streets_8163	streets_1479	streets	2850	0.574159796693	None	0.583729126638	0.583729126638	0.574159796693	None	13595	None
streets_9417	streets_9420	streets	1900	0.162832253572	None	0.138407415536	0.138407415536	0.162832253572	None	17449	None
streets_9417	streets_3651	streets	3800	0.34857460043	None	0.354384177104	0.354384177104	0.34857460043	None	17450	None
streets_9417	streets_5377	streets	3800	0.407252793304	None	0.414040339859	0.414040339859	0.407252793304	None	8902	None
streets_9417	streets_611	streets	1900	0.353890086618	None	0.300806573626	0.300806573626	0.353890086618	None	20085	None
streets_9416	streets_8573	streets	9405	0.137127187783	None	0.0708490470212	0.0708490470212	0.137127187783	None	6798	None
streets_9416	streets_9413	streets	9405	0.179137730013	None	0.09255449384	0.09255449384	0.179137730013	None	6795	None
streets_3433	streets_4972	streets	3800	0.975135131249	None	0.991387383436	0.991387383436	0.975135131249	None	17330	None
streets_3433	metro_10795	metro--streets	None	0	None	0.212741617477	None	2.12741617477	None	None	None
streets_3433	metro_10757	metro--streets	None	0	None	0.707726220744	None	7.07726220744	None	None	None
streets_3433	streets_3761	streets	2850	2.68633352796	None	1.38793898944	1.38793898944	2.68633352796	None	19564	None
streets_3433	streets_3450	streets	2850	3.63868706334	None	1.87998831606	1.87998831606	3.63868706334	None	2972	None
